entity_id,state,last_changed
automation.air_quality_alert,on,2025-03-02T08:00:00.000Z
light.esp32_red_led,unavailable,2025-03-02T08:00:00.000Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-02T08:00:00.000Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-04T00:09:37.384Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-04T00:10:23.923Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-04T00:28:47.468Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-04T02:08:12.689Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-04T02:09:02.741Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-04T02:15:22.625Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-04T02:43:58.361Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-04T02:45:23.341Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-04T02:49:27.996Z
