entity_id,state,last_changed
sensor.esp32_bme680_gas_resistance,138429.8,2025-03-11T03:43:08.661Z
sensor.esp32_bme680_gas_resistance,138888.9,2025-03-11T03:43:13.665Z
sensor.esp32_bme680_gas_resistance,139583.3,2025-03-11T03:43:18.693Z
sensor.esp32_bme680_gas_resistance,140756.3,2025-03-11T03:43:23.718Z
sensor.esp32_bme680_gas_resistance,141350.2,2025-03-11T03:43:28.631Z
sensor.esp32_bme680_gas_resistance,141469.6,2025-03-11T03:43:33.739Z
sensor.esp32_bme680_gas_resistance,140756.3,2025-03-11T03:43:38.856Z
sensor.esp32_bme680_gas_resistance,141350.2,2025-03-11T03:43:43.664Z
sensor.esp32_bme680_gas_resistance,141469.6,2025-03-11T03:43:48.686Z
sensor.esp32_bme680_gas_resistance,142796.2,2025-03-11T03:43:54.058Z
sensor.esp32_bme680_gas_resistance,143162.4,2025-03-11T03:43:58.754Z
sensor.esp32_bme680_gas_resistance,142796.2,2025-03-11T03:44:03.633Z
sensor.esp32_bme680_gas_resistance,143653.5,2025-03-11T03:44:08.653Z
sensor.esp32_bme680_gas_resistance,144024.1,2025-03-11T03:44:18.684Z
sensor.esp32_bme680_gas_resistance,145021.7,2025-03-11T03:44:24.132Z
sensor.esp32_bme680_gas_resistance,145652.2,2025-03-11T03:44:28.635Z
sensor.esp32_bme680_gas_resistance,146929.8,2025-03-11T03:44:33.646Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-09T08:00:00.000Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-10T04:35:47.920Z
sensor.esp32_bme680_indoor_air_quality,10.4,2025-03-10T04:36:09.857Z
sensor.esp32_bme680_indoor_air_quality,11.2,2025-03-10T04:37:09.865Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-10T04:37:47.599Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-10T04:37:47.880Z
sensor.esp32_bme680_indoor_air_quality,11.8,2025-03-10T04:38:36.126Z
sensor.esp32_bme680_indoor_air_quality,12.1,2025-03-10T04:39:36.127Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-10T04:40:08.133Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-10T04:40:08.456Z
sensor.esp32_bme680_indoor_air_quality,12.2,2025-03-10T04:40:33.506Z
sensor.esp32_bme680_indoor_air_quality,12.4,2025-03-10T04:42:33.503Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-10T04:43:51.166Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-10T04:43:52.749Z
sensor.esp32_bme680_indoor_air_quality,12.7,2025-03-10T04:44:17.881Z
sensor.esp32_bme680_indoor_air_quality,12.9,2025-03-10T04:45:17.856Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-10T04:46:32.745Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-10T04:46:33.048Z
sensor.esp32_bme680_indoor_air_quality,13.1,2025-03-10T04:46:44.411Z
sensor.esp32_bme680_indoor_air_quality,13.2,2025-03-10T04:47:44.425Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-10T04:48:44.413Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-10T05:05:43.324Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-10T05:06:05.228Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-10T05:48:45.794Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-10T05:48:46.194Z
sensor.esp32_bme680_indoor_air_quality,11.9,2025-03-10T05:49:15.099Z
sensor.esp32_bme680_indoor_air_quality,12.4,2025-03-10T05:50:15.061Z
sensor.esp32_bme680_indoor_air_quality,12.6,2025-03-10T05:51:15.096Z
sensor.esp32_bme680_indoor_air_quality,12.7,2025-03-10T05:52:15.081Z
sensor.esp32_bme680_indoor_air_quality,12.8,2025-03-10T05:53:15.075Z
sensor.esp32_bme680_indoor_air_quality,12.9,2025-03-10T05:54:15.070Z
sensor.esp32_bme680_indoor_air_quality,13.0,2025-03-10T05:57:15.069Z
sensor.esp32_bme680_indoor_air_quality,13.1,2025-03-10T06:01:15.094Z
sensor.esp32_bme680_indoor_air_quality,13.2,2025-03-10T06:08:15.091Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-10T06:19:56.912Z
sensor.esp32_bme680_indoor_air_quality,12.1,2025-03-10T08:47:51.933Z
sensor.esp32_bme680_indoor_air_quality,12.7,2025-03-10T08:48:51.299Z
sensor.esp32_bme680_indoor_air_quality,12.9,2025-03-10T08:49:51.304Z
sensor.esp32_bme680_indoor_air_quality,13.1,2025-03-10T08:50:51.328Z
sensor.esp32_bme680_indoor_air_quality,13.2,2025-03-10T08:51:51.334Z
sensor.esp32_bme680_indoor_air_quality,13.3,2025-03-10T08:53:51.317Z
sensor.esp32_bme680_indoor_air_quality,13.4,2025-03-10T08:59:51.332Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-10T09:02:01.884Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-10T22:11:21.481Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-10T22:12:06.136Z
sensor.esp32_bme680_indoor_air_quality,12.8,2025-03-10T22:13:16.733Z
sensor.esp32_bme680_indoor_air_quality,13.3,2025-03-10T22:13:40.006Z
sensor.esp32_bme680_indoor_air_quality,13.4,2025-03-10T22:14:40.010Z
sensor.esp32_bme680_indoor_air_quality,14.1,2025-03-10T22:15:40.028Z
sensor.esp32_bme680_indoor_air_quality,13.6,2025-03-10T22:16:39.897Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-10T22:19:45.799Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-10T23:21:28.573Z
sensor.esp32_bme680_indoor_air_quality,13.0,2025-03-10T23:21:29.187Z
sensor.esp32_bme680_indoor_air_quality,13.5,2025-03-10T23:22:29.163Z
sensor.esp32_bme680_indoor_air_quality,13.6,2025-03-10T23:23:29.164Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-10T23:24:49.138Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-10T23:24:50.267Z
sensor.esp32_bme680_indoor_air_quality,13.7,2025-03-10T23:25:20.359Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-10T23:27:50.582Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-10T23:27:52.125Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-10T23:30:01.838Z
sensor.esp32_bme680_indoor_air_quality,12.6,2025-03-11T03:39:29.003Z
sensor.esp32_bme680_indoor_air_quality,12.9,2025-03-11T03:40:27.874Z
sensor.esp32_bme680_indoor_air_quality,13.0,2025-03-11T03:41:27.894Z
sensor.esp32_bme680_indoor_air_quality,13.1,2025-03-11T03:42:27.891Z
sensor.esp32_bme680_indoor_air_quality,13.2,2025-03-11T03:43:27.902Z
automation.temperature_warning,on,2025-03-09T08:00:00.000Z
automation.low_temperature_warning,on,2025-03-09T08:00:00.000Z
automation.air_quality_alert,on,2025-03-09T08:00:00.000Z
light.esp32_red_led,unavailable,2025-03-09T08:00:00.000Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-09T08:00:00.000Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-10T04:35:47.923Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-10T04:36:17.911Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-10T04:37:47.585Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-10T04:37:47.895Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-10T04:39:29.975Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-10T04:40:08.132Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-10T04:40:08.472Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-10T04:41:26.602Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-10T04:43:51.166Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-10T04:43:52.761Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-10T04:44:20.311Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-10T04:46:32.745Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-10T04:46:33.068Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-10T04:47:04.183Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-10T04:49:04.181Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-10T05:05:43.324Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-10T05:06:05.252Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-10T05:48:45.793Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-10T05:48:46.214Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-10T05:49:20.666Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-10T06:19:56.909Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-10T08:47:51.971Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-10T08:48:10.242Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-10T09:02:01.859Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-10T22:11:21.481Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-10T22:12:06.137Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-10T22:13:16.751Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-10T22:19:45.799Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-10T23:21:28.573Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-10T23:22:25.686Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-10T23:24:49.139Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-10T23:24:50.267Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-10T23:25:32.923Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-10T23:27:50.582Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-10T23:27:52.125Z
sensor.esp32_bme680_iaq_classification,unavailable,2025-03-10T23:30:01.838Z
sensor.esp32_bme680_iaq_classification,unknown,2025-03-11T03:39:29.022Z
sensor.esp32_bme680_iaq_classification,Excellent,2025-03-11T03:39:49.809Z
